CustomerID,LeadDate,LeadSource,Status,PurchaseAmount,SatisfactionScore,Message,Sentiment,Product,is_conversion,is_churn
CUST0306,23/01/13 17:00,ارجاع مشتری,لغو,0,5,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",خنثی,ماژول اتوماسیون بازاریابی,0,1
CUST0307,23/01/13 18:00,ارجاع مشتری,خرید,0,1,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",مثبت,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),1,0
CUST0308,23/01/13 19:00,تبلیغ گوگل,خرید,5000000,3,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",منفی,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),1,0
CUST0309,23/01/13 20:00,وب‌سایت,خرید,5000000,3,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",منفی,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),1,0
CUST0310,23/01/13 21:00,تبلیغ گوگل,لغو,0,2,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",منفی,اشتراک CRM یک‌ماهه,0,1
CUST0311,23/01/13 22:00,ارجاع مشتری,خرید,0,2,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",خنثی,اشتراک CRM شش‌ماهه,1,0
CUST0312,23/01/13 23:00,تبلیغ گوگل,لغو,0,1,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",مثبت,اشتراک CRM یک‌ماهه,0,1
CUST0313,23/01/14 0:00,ارجاع مشتری,لغو,0,4,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",خنثی,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,1
CUST0314,23/01/14 1:00,نمایشگاه,خرید,0,3,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",مثبت,ماژول اتوماسیون بازاریابی,1,0
CUST0315,23/01/14 2:00,وب‌سایت,لغو,0,1,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",منفی,اشتراک CRM یک‌ماهه,0,1
CUST0316,23/01/14 3:00,نمایشگاه,فعال,0,2,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",خنثی,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,0
CUST0317,23/01/14 4:00,اینستاگرام,فعال,0,5,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",منفی,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,0
CUST0318,23/01/14 5:00,تبلیغ گوگل,فعال,0,5,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",مثبت,اشتراک CRM یک‌ماهه,0,0
CUST0319,23/01/14 6:00,اینستاگرام,خرید,10000000,3,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",مثبت,اشتراک CRM یک‌ماهه,1,0
CUST0320,23/01/14 7:00,تبلیغ گوگل,لغو,0,3,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",مثبت,ماژول اتوماسیون بازاریابی,0,1
CUST0321,23/01/14 8:00,نمایشگاه,خرید,0,5,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",منفی,اشتراک CRM یک‌ماهه,1,0
CUST0322,23/01/14 9:00,ارجاع مشتری,لغو,0,2,"کیفیت پاسخ‌ها نسبت به دفعات اول بهتر شده، اما هنوز بعضی تیکت‌ها نیمه‌کاره بسته می‌شن.",مثبت,ماژول گزارش‌گیری پیشرفته,0,1
CUST0323,23/01/14 10:00,ارجاع مشتری,فعال,0,2,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",منفی,ماژول مدیریت تیکت پشتیبانی,0,0
CUST0324,23/01/14 11:00,تبلیغ گوگل,لغو,0,3,"کیفیت پاسخ‌ها نسبت به دفعات اول بهتر شده، اما هنوز بعضی تیکت‌ها نیمه‌کاره بسته می‌شن.",مثبت,ماژول گزارش‌گیری پیشرفته,0,1
CUST0325,23/01/14 12:00,ارجاع مشتری,خرید,0,2,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",منفی,ماژول اتوماسیون بازاریابی,1,0
CUST0326,23/01/14 13:00,نمایشگاه,خرید,2000000,3,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",خنثی,اشتراک CRM شش‌ماهه,1,0
CUST0327,23/01/14 14:00,ارجاع مشتری,خرید,3500000,5,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",مثبت,ماژول گزارش‌گیری پیشرفته,1,0
CUST0328,23/01/14 15:00,نمایشگاه,خرید,0,4,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",مثبت,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),1,0
CUST0329,23/01/14 16:00,اینستاگرام,لغو,0,3,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",مثبت,ماژول مدیریت تیکت پشتیبانی,0,1
CUST0330,23/01/14 17:00,نمایشگاه,خرید,0,5,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",مثبت,اشتراک CRM یک‌ساله,1,0
CUST0331,23/01/14 18:00,وب‌سایت,خرید,0,1,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",منفی,ماژول مدیریت تیکت پشتیبانی,1,0
CUST0332,23/01/14 19:00,وب‌سایت,خرید,5000000,2,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",منفی,ماژول گزارش‌گیری پیشرفته,1,0
CUST0333,23/01/14 20:00,وب‌سایت,فعال,0,4,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",مثبت,اشتراک CRM یک‌ساله,0,0
CUST0334,23/01/14 21:00,تبلیغ گوگل,لغو,0,4,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",مثبت,ماژول اتوماسیون بازاریابی,0,1
CUST0335,23/01/14 22:00,تبلیغ گوگل,خرید,0,1,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",مثبت,ماژول مدیریت تیکت پشتیبانی,1,0
CUST0336,23/01/14 23:00,تبلیغ گوگل,خرید,5000000,3,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",منفی,اشتراک CRM شش‌ماهه,1,0
CUST0337,23/01/15 0:00,نمایشگاه,فعال,0,4,"کیفیت پاسخ‌ها نسبت به دفعات اول بهتر شده، اما هنوز بعضی تیکت‌ها نیمه‌کاره بسته می‌شن.",منفی,اشتراک CRM یک‌ساله,0,0
CUST0338,23/01/15 1:00,تبلیغ گوگل,خرید,3500000,4,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",منفی,اشتراک CRM یک‌ساله,1,0
CUST0339,23/01/15 2:00,اینستاگرام,خرید,2000000,4,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",مثبت,ماژول مدیریت تیکت پشتیبانی,1,0
CUST0340,23/01/15 3:00,وب‌سایت,فعال,0,3,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",مثبت,ماژول گزارش‌گیری پیشرفته,0,0
CUST0341,23/01/15 4:00,نمایشگاه,خرید,2000000,1,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",مثبت,اشتراک CRM یک‌ساله,1,0
CUST0342,23/01/15 5:00,وب‌سایت,فعال,0,3,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",مثبت,ماژول اتوماسیون بازاریابی,0,0
CUST0343,23/01/15 6:00,تبلیغ گوگل,فعال,0,2,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",منفی,ماژول مدیریت تیکت پشتیبانی,0,0
CUST0344,23/01/15 7:00,نمایشگاه,فعال,0,5,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",مثبت,ماژول اتوماسیون بازاریابی,0,0
CUST0345,23/01/15 8:00,ارجاع مشتری,فعال,0,3,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",مثبت,ماژول مدیریت تیکت پشتیبانی,0,0
CUST0346,23/01/15 9:00,اینستاگرام,خرید,5000000,3,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",منفی,ماژول اتوماسیون بازاریابی,1,0
CUST0347,23/01/15 10:00,تبلیغ گوگل,فعال,0,4,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",مثبت,ماژول گزارش‌گیری پیشرفته,0,0
CUST0348,23/01/15 11:00,تبلیغ گوگل,فعال,0,3,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",منفی,ماژول مدیریت تیکت پشتیبانی,0,0
CUST0349,23/01/15 12:00,اینستاگرام,فعال,0,3,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",منفی,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,0
CUST0350,23/01/15 13:00,اینستاگرام,فعال,0,5,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",خنثی,اشتراک CRM شش‌ماهه,0,0
CUST0351,23/01/15 14:00,ارجاع مشتری,فعال,0,5,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",منفی,ماژول گزارش‌گیری پیشرفته,0,0
CUST0352,23/01/15 15:00,تبلیغ گوگل,خرید,3500000,4,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",مثبت,ماژول اتوماسیون بازاریابی,1,0
